#x,#y,,,#V_Dexter
0.3,0.3,0.138392,0.030869,0.107524
0.3,0.4,0.13083,0.029975,0.100855
0.3,0.5,0.121589,0.028786,0.092803
0.3,0.6,0.111003,0.027308,0.083695
0.3,0.7,0.099417,0.025498,0.073919
0.3,0.8,0.087246,0.023392,0.063854
0.3,0.9,0.074892,0.021024,0.053869
0.3,1,0.062735,0.018451,0.044284
0.3,1.1,0.051092,0.015733,0.035359
0.3,1.2,0.040228,0.012941,0.027287
0.3,1.3,0.03034,0.010148,0.020192
0.3,1.4,0.021553,0.00744,0.014113
0.3,1.5,0.013919,0.00489,0.009029
0.3,1.6,0.007424,0.00257,0.004854
0.3,1.7,0.002002,0.000531,0.001471
0.3,1.8,0.002442,0.001192,0.00125
0.3,1.9,0.006028,0.002597,0.003431
0.3,2,0.008877,0.0037,0.005177
0.3,2.1,0.011107,0.004535,0.006572
0.3,2.2,0.012826,0.005145,0.007681
0.3,2.3,0.014125,0.00557,0.008555
0.3,2.4,0.015083,0.005849,0.009234
0.3,2.5,0.015763,0.006021,0.009742
0.3,2.6,0.016212,0.006106,0.010106
0.3,2.7,0.016461,0.006122,0.01034
0.3,2.8,0.016532,0.006083,0.01045
0.3,2.9,0.01644,0.005998,0.010442
0.3,3,0.016197,0.005872,0.010325
0.3,3.1,0.015813,0.005711,0.010103
0.3,3.2,0.015299,0.005518,0.009781
0.3,3.3,0.014676,0.005303,0.009373
0.3,3.4,0.013946,0.005057,0.008889
0.3,3.5,0.013134,0.00479,0.008343
0.3,3.6,0.012258,0.004504,0.007755
0.3,3.7,0.011339,0.004204,0.007135
0.3,3.8,0.010396,0.003891,0.006504
0.3,3.9,0.009447,0.003572,0.005875
0.3,4,0.008511,0.00325,0.00526
0.4,0,0.137069,0.030597,0.106472
0.4,0.1,0.135972,0.030473,0.105499
0.4,0.2,0.132724,0.030092,0.102632
0.4,0.3,0.127458,0.029448,0.09801
0.4,0.4,0.120375,0.028524,0.091851
0.4,0.5,0.111745,0.027323,0.084422
0.4,0.6,0.10186,0.02581,0.07605
0.4,0.7,0.091082,0.024008,0.067074
0.4,0.8,0.079791,0.021941,0.05785
0.4,0.9,0.068362,0.01964,0.048722
0.4,1,0.057146,0.017165,0.039981
0.4,1.1,0.046439,0.014573,0.031866
0.4,1.2,0.036479,0.011929,0.024549
0.4,1.3,0.027442,0.00931,0.018132
0.4,1.4,0.019438,0.006786,0.012652
0.4,1.5,0.012511,0.004431,0.00808
0.4,1.6,0.006643,0.002304,0.004339
0.4,1.7,0.001768,0.000449,0.00132
0.4,1.8,0.002208,0.001107,0.001101
0.4,1.9,0.005397,0.002367,0.003029
0.4,2,0.007914,0.003347,0.004566
0.4,2.1,0.009871,0.004083,0.005788
0.4,2.2,0.01137,0.004617,0.006754
0.4,2.3,0.0125,0.004987,0.007513
0.4,2.4,0.013332,0.005232,0.0081
0.4,2.5,0.013926,0.00538,0.008546
0.4,2.6,0.014324,0.005457,0.008867
0.4,2.7,0.014553,0.005474,0.009079
0.4,2.8,0.014632,0.005446,0.009186
0.4,2.9,0.014573,0.005378,0.009195
0.4,3,0.014386,0.005276,0.00911
0.4,3.1,0.014075,0.005142,0.008934
0.4,3.2,0.01365,0.004981,0.008669
0.4,3.3,0.013127,0.004799,0.008327
0.4,3.4,0.012505,0.004588,0.007917
