0.100000 2.900000 0.202190 0.200240 0.120403 0.121568
0.100000 3.000000 0.203826 0.201929 0.118213 0.119337
0.100000 3.100000 0.203549 0.201655 0.116072 0.117189
0.100000 3.200000 0.201519 0.199610 0.113899 0.115019
0.100000 3.300000 0.197923 0.196032 0.111690 0.112791
0.100000 3.400000 0.192871 0.191056 0.109347 0.110397
0.100000 3.500000 0.186652 0.184948 0.106837 0.107823
0.100000 3.600000 0.179512 0.177922 0.104108 0.105035
0.100000 3.700000 0.171680 0.170178 0.101119 0.102010
0.100000 3.800000 0.163346 0.161893 0.097863 0.098741
0.100000 3.900000 0.154657 0.153221 0.094356 0.095237
0.100000 4.000000 0.145719 0.144303 0.090643 0.091521
0.200000 0.000000 0.444227 0.443512 0.428285 0.428818
0.200000 0.100000 0.442060 0.441367 0.427048 0.427528
0.200000 0.200000 0.435630 0.434979 0.423310 0.423682
0.200000 0.300000 0.425162 0.424474 0.417003 0.417338
0.200000 0.400000 0.410888 0.410016 0.408128 0.408587
0.200000 0.500000 0.392916 0.391758 0.396896 0.397591
0.200000 0.600000 0.371344 0.369903 0.383654 0.384585
0.200000 0.700000 0.346271 0.344665 0.368793 0.369856
0.200000 0.800000 0.318121 0.316463 0.352622 0.353732
0.200000 0.900000 0.287491 0.285802 0.335351 0.336504
0.200000 1.000000 0.254930 0.253183 0.317269 0.318506
0.200000 1.100000 0.220885 0.219116 0.298758 0.300094
0.200000 1.200000 0.185817 0.184113 0.280240 0.281643
0.200000 1.300000 0.150280 0.148741 0.262044 0.263473
0.200000 1.400000 0.114820 0.113536 0.244443 0.245873
0.200000 1.500000 0.079935 0.078978 0.227680 0.229089
0.200000 1.600000 0.046041 0.045467 0.211947 0.213320
0.200000 1.700000 0.013474 0.013319 0.197445 0.198744
0.200000 1.800000 0.017430 0.017195 0.184261 0.185470
0.200000 1.900000 0.046425 0.045855 0.172391 0.173538
0.200000 2.000000 0.073325 0.072464 0.161835 0.162969
0.200000 2.100000 0.097957 0.096823 0.152588 0.153749
0.200000 2.200000 0.120121 0.118739 0.144636 0.145833
0.200000 2.300000 0.139634 0.138056 0.137922 0.139132
0.200000 2.400000 0.156414 0.154692 0.132310 0.133520
0.200000 2.500000 0.170461 0.168627 0.127660 0.128869
0.200000 2.600000 0.181807 0.179883 0.123826 0.125030
0.200000 2.700000 0.190514 0.188534 0.120665 0.121853
0.200000 2.800000 0.196647 0.194675 0.118053 0.119195
0.200000 2.900000 0.200395 0.198471 0.115820 0.116908
0.200000 3.000000 0.202024 0.200125 0.113778 0.114841
0.200000 3.100000 0.201731 0.199829 0.111804 0.112874
0.200000 3.200000 0.199678 0.197774 0.109822 0.110898
0.200000 3.300000 0.196077 0.194207 0.107809 0.108872
0.200000 3.400000 0.191039 0.189258 0.105663 0.106682
0.200000 3.500000 0.184852 0.183190 0.103347 0.104306
0.200000 3.600000 0.177765 0.176218 0.100809 0.101713
0.200000 3.700000 0.169979 0.168529 0.098018 0.098879
0.200000 3.800000 0.161680 0.160305 0.094968 0.095798
0.200000 3.900000 0.153020 0.151698 0.091672 0.092481
0.200000 4.000000 0.144115 0.142848 0.088172 0.088952
0.300000 0.000000 0.438389 0.437440 0.410023 0.410798
0.300000 0.100000 0.436214 0.435307 0.408823 0.409532
0.300000 0.200000 0.429771 0.428958 0.405198 0.405756
0.300000 0.300000 0.419310 0.418537 0.399065 0.399525
0.300000 0.400000 0.405092 0.404220 0.390421 0.390932
0.300000 0.500000 0.387252 0.386171 0.379463 0.380145
0.300000 0.600000 0.365899 0.364594 0.366530 0.367396
0.300000 0.700000 0.341155 0.339707 0.351995 0.352973
0.300000 0.800000 0.313401 0.311913 0.336197 0.337206
0.300000 0.900000 0.283238 0.281711 0.319326 0.320376
0.300000 1.000000 0.251201 0.249591 0.301669 0.302817
0.300000 1.100000 0.217709 0.216042 0.283616 0.284885
0.300000 1.200000 0.183178 0.181559 0.265611 0.266956
0.300000 1.300000 0.148157 0.146692 0.247970 0.249338
0.300000 1.400000 0.113200 0.111976 0.230939 0.232299
0.300000 1.500000 0.078802 0.077881 0.214733 0.216071
0.300000 1.600000 0.045367 0.044803 0.199546 0.200850
0.300000 1.700000 0.013224 0.013056 0.185580 0.186808
0.300000 1.800000 0.017286 0.017082 0.172921 0.174054
0.300000 1.900000 0.045902 0.045380 0.161550 0.162612
0.300000 2.000000 0.072438 0.071638 0.151455 0.152497
0.300000 2.100000 0.096717 0.095657 0.142628 0.143691
0.300000 2.200000 0.118553 0.117252 0.135054 0.136148
0.300000 2.300000 0.137759 0.136272 0.128683 0.129786
0.300000 2.400000 0.154272 0.152636 0.123383 0.124486
0.300000 2.500000 0.168085 0.166329 0.119030 0.120130
0.300000 2.600000 0.179220 0.177375 0.115493 0.116584
0.300000 2.700000 0.187736 0.185843 0.112628 0.113696
0.300000 2.800000 0.193718 0.191837 0.110305 0.111321
0.300000 2.900000 0.197365 0.195529 0.108349 0.109314
0.300000 3.000000 0.198937 0.197113 0.106577 0.107528
0.300000 3.100000 0.198618 0.196780 0.104884 0.105849
0.300000 3.200000 0.196562 0.194717 0.103194 0.104177
0.300000 3.300000 0.192991 0.191175 0.101472 0.102458
0.300000 3.400000 0.188023 0.186277 0.099616 0.100579
0.300000 3.500000 0.181928 0.180285 0.097595 0.098517
0.300000 3.600000 0.174940 0.173402 0.095356 0.096236
0.300000 3.700000 0.167242 0.165814 0.092881 0.093715
0.300000 3.800000 0.159024 0.157693 0.090155 0.090944
0.300000 3.900000 0.150443 0.149201 0.087187 0.087933
0.300000 4.000000 0.141618 0.140472 0.084016 0.084708
0.400000 0.000000 0.430040 0.428768 0.385006 0.386083
0.400000 0.100000 0.427857 0.426658 0.383869 0.384860
0.400000 0.200000 0.421418 0.420381 0.380412 0.381202
0.400000 0.300000 0.411024 0.410106 0.374519 0.375146
0.400000 0.400000 0.396955 0.396021 0.366172 0.366782
0.400000 0.500000 0.379383 0.378306 0.355569 0.356291
0.400000 0.600000 0.358381 0.357127 0.343022 0.343892
0.400000 0.700000 0.334121 0.332748 0.328927 0.329893
0.400000 0.800000 0.306915 0.305523 0.313652 0.314629
0.400000 0.900000 0.277352 0.275950 0.297384 0.298370
0.400000 1.000000 0.245961 0.244500 0.280398 0.281446
0.400000 1.100000 0.213173 0.211656 0.263055 0.264194
0.400000 1.200000 0.179400 0.177901 0.245761 0.246972
0.400000 1.300000 0.145112 0.143744 0.228856 0.230098
0.400000 1.400000 0.110831 0.109700 0.212610 0.213834
0.400000 1.500000 0.077072 0.076248 0.197218 0.198398
0.400000 1.600000 0.044280 0.043783 0.182816 0.183949
0.400000 1.700000 0.012778 0.012621 0.169550 0.170627
0.400000 1.800000 0.017143 0.016969 0.157512 0.158532
0.400000 1.900000 0.045230 0.044755 0.146731 0.147707
0.400000 2.000000 0.071265 0.070519 0.137222 0.138174
0.400000 2.100000 0.095044 0.094057 0.128976 0.129918
0.400000 2.200000 0.116383 0.115188 0.121958 0.122895
0.400000 2.300000 0.135138 0.133778 0.116091 0.117017
0.400000 2.400000 0.151253 0.149762 0.111252 0.112172
0.400000 2.500000 0.164722 0.163116 0.107326 0.108245
0.400000 2.600000 0.175568 0.173872 0.104185 0.105106
0.400000 2.700000 0.183846 0.182096 0.101701 0.102613
0.400000 2.800000 0.189637 0.187896 0.099749 0.100622
0.400000 2.900000 0.193141 0.191441 0.098165 0.098996
0.400000 3.000000 0.194614 0.192924 0.096782 0.097601
0.400000 3.100000 0.194243 0.192534 0.095482 0.096316
0.400000 3.200000 0.192192 0.190463 0.094186 0.095043
0.400000 3.300000 0.188685 0.186954 0.092852 0.093722
0.400000 3.400000 0.183826 0.182134 0.091382 0.092251
0.400000 3.500000 0.177865 0.176245 0.089755 0.090603
0.400000 3.600000 0.171017 0.169488 0.087920 0.088740
0.400000 3.700000 0.163472 0.162046 0.085856 0.086638
0.400000 3.800000 0.155412 0.154087 0.083543 0.084287
0.400000 3.900000 0.146988 0.145765 0.080995 0.081694
0.400000 4.000000 0.138319 0.137216 0.078238 0.078880
0.500000 0.000000 0.418837 0.417332 0.354032 0.355308
0.500000 0.100000 0.416696 0.415271 0.352947 0.354133
0.500000 0.200000 0.410388 0.409145 0.349637 0.350618
0.500000 0.300000 0.400223 0.399125 0.343970 0.344778
0.500000 0.400000 0.386469 0.385389 0.335945 0.336712
0.500000 0.500000 0.369272 0.368111 0.325775 0.326603
0.500000 0.600000 0.348766 0.347477 0.313738 0.314672
0.500000 0.700000 0.325131 0.323752 0.300215 0.301223
0.500000 0.800000 0.298638 0.297268 0.285605 0.286603
0.500000 0.900000 0.269839 0.268498 0.270101 0.271071
0.500000 1.000000 0.239252 0.237899 0.253982 0.254954
0.500000 1.100000 0.207333 0.205945 0.237551 0.238564
0.500000 1.200000 0.174484 0.173104 0.221177 0.222243
0.500000 1.300000 0.141114 0.139849 0.205216 0.206304
0.500000 1.400000 0.107690 0.106672 0.189957 0.191008
0.500000 1.500000 0.074761 0.074050 0.175559 0.176540
0.500000 1.600000 0.042802 0.042385 0.162097 0.163026
0.500000 1.700000 0.012119 0.011987 0.149674 0.150576
0.500000 1.800000 0.017043 0.016890 0.138391 0.139282
0.500000 1.900000 0.044449 0.044008 0.128325 0.129205
0.500000 2.000000 0.069847 0.069133 0.119522 0.120378
0.500000 2.100000 0.092994 0.092048 0.111981 0.112797
0.500000 2.200000 0.113702 0.112584 0.105645 0.106417
0.500000 2.300000 0.131865 0.130623 0.100412 0.101148
0.500000 2.400000 0.147460 0.146110 0.096156 0.096879
0.500000 2.500000 0.160484 0.159033 0.092762 0.093494
0.500000 2.600000 0.170961 0.169419 0.090117 0.090865
0.500000 2.700000 0.178944 0.177336 0.088099 0.088855
0.500000 2.800000 0.184517 0.182895 0.086598 0.087339
0.500000 2.900000 0.187865 0.186260 0.085468 0.086190
0.500000 3.000000 0.189228 0.187619 0.084560 0.085276
0.500000 3.100000 0.188785 0.187159 0.083757 0.084480
0.500000 3.200000 0.186702 0.185067 0.082969 0.083700
0.500000 3.300000 0.183230 0.181592 0.082140 0.082878
0.500000 3.400000 0.178478 0.176859 0.081169 0.081910
0.500000 3.500000 0.172666 0.171097 0.080040 0.080773
0.500000 3.600000 0.165991 0.164501 0.078711 0.079423
0.500000 3.700000 0.158655 0.157247 0.077145 0.077837
0.500000 3.800000 0.150829 0.149501 0.075328 0.075998
0.500000 3.900000 0.142654 0.141413 0.073269 0.073915
0.500000 4.000000 0.134241 0.133107 0.070997 0.071606
0.600000 0.000000 0.404587 0.403053 0.318042 0.319314
0.600000 0.100000 0.402553 0.401076 0.316977 0.318186
0.600000 0.200000 0.396538 0.395192 0.313752 0.314811
0.600000 0.300000 0.386806 0.385551 0.308260 0.309211
0.600000 0.400000 0.373561 0.372301 0.300555 0.301492
0.600000 0.500000 0.356912 0.355596 0.290878 0.291855
0.600000 0.600000 0.337030 0.335641 0.279479 0.280510
0.600000 0.700000 0.314142 0.312708 0.266690 0.267752
0.600000 0.800000 0.288525 0.287126 0.252885 0.253912
0.600000 0.900000 0.260663 0.259332 0.238288 0.239251
0.600000 1.000000 0.231043 0.229754 0.223187 0.224100
0.600000 1.100000 0.200149 0.198869 0.207839 0.208739
0.600000 1.200000 0.168386 0.167125 0.192565 0.193488
0.600000 1.300000 0.136122 0.134969 0.177711 0.178643
0.600000 1.400000 0.103771 0.102858 0.163568 0.164453
0.600000 1.500000 0.071880 0.071261 0.150280 0.151077
0.600000 1.600000 0.040936 0.040581 0.137885 0.138614
0.600000 1.700000 0.011233 0.011120 0.126454 0.127162
0.600000 1.800000 0.017013 0.016874 0.116094 0.116808
0.600000 1.900000 0.043570 0.043155 0.106895 0.107614
0.600000 2.000000 0.068168 0.067486 0.098919 0.099619
0.600000 2.100000 0.090547 0.089641 0.092170 0.092823
0.600000 2.200000 0.110510 0.109456 0.086584 0.087185
0.600000 2.300000 0.127979 0.126830 0.082049 0.082616
0.600000 2.400000 0.142960 0.141721 0.078445 0.079002
0.600000 2.500000 0.155452 0.154117 0.075665 0.076237
0.600000 2.600000 0.165474 0.164050 0.073605 0.074192
0.600000 2.700000 0.173096 0.171598 0.072148 0.072748
0.600000 2.800000 0.178405 0.176866 0.071186 0.071786
0.600000 2.900000 0.181571 0.180018 0.070596 0.071193
0.600000 3.000000 0.182809 0.181233 0.070241 0.070844
0.600000 3.100000 0.182280 0.180690 0.070016 0.070625
0.600000 3.200000 0.180147 0.178574 0.069829 0.070431
0.600000 3.300000 0.176686 0.175137 0.069609 0.070200
0.600000 3.400000 0.172022 0.170503 0.069242 0.069827
0.600000 3.500000 0.166359 0.164894 0.068710 0.069290
0.600000 3.600000 0.159884 0.158487 0.067974 0.068544
0.600000 3.700000 0.152788 0.151463 0.066995 0.067552
0.600000 3.800000 0.145248 0.143977 0.065754 0.066306
0.600000 3.900000 0.137402 0.136174 0.064254 0.064808
0.600000 4.000000 0.129336 0.128169 0.062525 0.063073
0.700000 0.000000 0.387474 0.386040 0.277883 0.279036
0.700000 0.100000 0.385575 0.384166 0.276837 0.277956
0.700000 0.200000 0.379946 0.378584 0.273675 0.274726
0.700000 0.300000 0.370773 0.369409 0.268366 0.269393
0.700000 0.400000 0.358181 0.356756 0.261027 0.262090
0.700000 0.500000 0.342242 0.340758 0.251898 0.253000
0.700000 0.600000 0.323152 0.321629 0.241233 0.242351
0.700000 0.700000 0.301172 0.299642 0.229304 0.230409
0.700000 0.800000 0.276582 0.275112 0.216443 0.217487
0.700000 0.900000 0.249816 0.248454 0.202886 0.203840
0.700000 1.000000 0.221327 0.220065 0.188929 0.189791
0.700000 1.100000 0.191612 0.190418 0.174790 0.175595
0.700000 1.200000 0.161097 0.159948 0.160743 0.161538
0.700000 1.300000 0.130125 0.129078 0.147103 0.147901
0.700000 1.400000 0.099056 0.098229 0.134169 0.134908
0.700000 1.500000 0.068395 0.067849 0.122082 0.122713
0.700000 1.600000 0.038639 0.038334 0.110859 0.111396
0.700000 1.700000 0.010086 0.009990 0.100553 0.101043
0.700000 1.800000 0.017059 0.016939 0.091260 0.091736
0.700000 1.900000 0.042566 0.042204 0.083065 0.083538
0.700000 2.000000 0.066168 0.065567 0.076022 0.076479
0.700000 2.100000 0.087616 0.086815 0.070126 0.070557
0.700000 2.200000 0.106727 0.105790 0.065321 0.065727
0.700000 2.300000 0.123428 0.122397 0.061513 0.061914
0.700000 2.400000 0.137726 0.136596 0.058598 0.059010
0.700000 2.500000 0.149613 0.148383 0.056487 0.056913
0.700000 2.600000 0.159108 0.157791 0.055082 0.055513
0.700000 2.700000 0.166295 0.164902 0.054266 0.054696
0.700000 2.800000 0.171268 0.169829 0.053935 0.054360
0.700000 2.900000 0.174187 0.172727 0.053972 0.054394
0.700000 3.000000 0.175259 0.173776 0.054254 0.054685
0.700000 3.100000 0.174642 0.173146 0.054673 0.055115
0.700000 3.200000 0.172494 0.171024 0.055138 0.055581
0.700000 3.300000 0.169079 0.167645 0.055579 0.056013
0.700000 3.400000 0.164530 0.163134 0.055881 0.056311
0.700000 3.500000 0.159043 0.157702 0.056017 0.056447
0.700000 3.600000 0.152790 0.151522 0.055943 0.056370
0.700000 3.700000 0.145964 0.144759 0.055625 0.056045
0.700000 3.800000 0.138738 0.137571 0.055032 0.055453
0.700000 3.900000 0.131247 0.130096 0.054167 0.054601
0.700000 4.000000 0.123571 0.122439 0.053055 0.053502
0.800000 0.000000 0.367930 0.366540 0.234369 0.235444
0.800000 0.100000 0.366158 0.364773 0.233367 0.234426
0.800000 0.200000 0.360904 0.359506 0.230348 0.231386
0.800000 0.300000 0.352294 0.350829 0.225333 0.226395
0.800000 0.400000 0.340400 0.338839 0.218454 0.219573
0.800000 0.500000 0.325266 0.323649 0.209991 0.211135
0.800000 0.600000 0.307108 0.305472 0.200154 0.201285
0.800000 0.700000 0.286206 0.284579 0.189174 0.190268
0.800000 0.800000 0.262828 0.261265 0.177347 0.178377
0.800000 0.900000 0.237358 0.235907 0.164905 0.165844
0.800000 1.000000 0.210192 0.208879 0.152158 0.152994
0.800000 1.100000 0.181821 0.180637 0.139307 0.140051
0.800000 1.200000 0.152691 0.151606 0.126584 0.127279
0.800000 1.300000 0.123146 0.122187 0.114263 0.114924
0.800000 1.400000 0.093516 0.092776 0.102613 0.103200
0.800000 1.500000 0.064270 0.063796 0.091773 0.092242
0.800000 1.600000 0.035884 0.035631 0.081770 0.082126
0.800000 1.700000 0.008658 0.008583 0.072650 0.072933
0.800000 1.800000 0.017195 0.017095 0.064494 0.064739
0.800000 1.900000 0.041452 0.041163 0.057372 0.057594
0.800000 2.000000 0.063869 0.063393 0.051313 0.051523
0.800000 2.100000 0.084228 0.083588 0.046311 0.046520
0.800000 2.200000 0.102373 0.101601 0.042321 0.042540
0.800000 2.300000 0.118223 0.117336 0.039275 0.039518
0.800000 2.400000 0.131764 0.130755 0.037096 0.037363
0.800000 2.500000 0.142978 0.141854 0.035703 0.035981
0.800000 2.600000 0.151883 0.150670 0.035002 0.035274
0.800000 2.700000 0.158562 0.157289 0.034889 0.035141
0.800000 2.800000 0.163123 0.161826 0.035254 0.035488
0.800000 2.900000 0.165736 0.164438 0.035987 0.036213
0.800000 3.000000 0.166620 0.165303 0.036959 0.037199
0.800000 3.100000 0.165928 0.164593 0.038068 0.038332
0.800000 3.200000 0.163805 0.162477 0.039228 0.039504
0.800000 3.300000 0.160490 0.159182 0.040366 0.040649
0.800000 3.400000 0.156105 0.154824 0.041374 0.041666
0.800000 3.500000 0.150839 0.149604 0.042216 0.042520
0.800000 3.600000 0.144857 0.143683 0.042850 0.043159
0.800000 3.700000 0.138334 0.137223 0.043236 0.043545
0.800000 3.800000 0.131437 0.130369 0.043354 0.043663
0.800000 3.900000 0.124304 0.123251 0.043192 0.043511
0.800000 4.000000 0.117018 0.115977 0.042765 0.043100
0.900000 0.000000 0.346180 0.344735 0.188648 0.189689
0.900000 0.100000 0.344518 0.343072 0.187727 0.188751
0.900000 0.200000 0.339594 0.338124 0.184954 0.185956
0.900000 0.300000 0.331525 0.329972 0.180344 0.181371
0.900000 0.400000 0.320350 0.318693 0.174062 0.175138
0.900000 0.500000 0.306082 0.304386 0.166378 0.167455
0.900000 0.600000 0.288953 0.287263 0.157467 0.158500
0.900000 0.700000 0.269261 0.267587 0.147507 0.148493
0.900000 0.800000 0.247283 0.245650 0.136733 0.137665
0.900000 0.900000 0.223293 0.221746 0.125471 0.126339
0.900000 1.000000 0.197659 0.196251 0.113960 0.114736
0.900000 1.100000 0.170816 0.169578 0.102426 0.103090
0.900000 1.200000 0.143230 0.142146 0.091060 0.091639
0.900000 1.300000 0.115249 0.114337 0.080098 0.080609
0.900000 1.400000 0.087201 0.086531 0.069762 0.070180
0.900000 1.500000 0.059537 0.059125 0.060172 0.060476
0.900000 1.600000 0.032692 0.032489 0.051375 0.051575
0.900000 1.700000 0.006966 0.006916 0.043424 0.043555
0.900000 1.800000 0.017427 0.017341 0.036391 0.036480
0.900000 1.900000 0.040273 0.040050 0.030329 0.030390
0.900000 2.000000 0.061354 0.060997 0.025258 0.025307
0.900000 2.100000 0.080494 0.080001 0.021172 0.021225
0.900000 2.200000 0.097549 0.096924 0.018037 0.018112
0.900000 2.300000 0.112436 0.111681 0.015804 0.015904
0.900000 2.400000 0.125121 0.124228 0.014410 0.014531
0.900000 2.500000 0.135585 0.134566 0.013782 0.013904
0.900000 2.600000 0.143844 0.142731 0.013827 0.013934
0.900000 2.700000 0.149968 0.148810 0.014446 0.014535
0.900000 2.800000 0.154082 0.152925 0.015539 0.015609
0.900000 2.900000 0.156371 0.155233 0.016994 0.017060
0.900000 3.000000 0.157056 0.155908 0.018692 0.018774
0.900000 3.100000 0.156299 0.155118 0.020528 0.020637
0.900000 3.200000 0.154227 0.153022 0.022412 0.022545
0.900000 3.300000 0.151043 0.149831 0.024276 0.024430
0.900000 3.400000 0.146853 0.145650 0.026018 0.026191
0.900000 3.500000 0.141838 0.140669 0.027597 0.027783
0.900000 3.600000 0.136156 0.135043 0.028966 0.029164
0.900000 3.700000 0.129970 0.128918 0.030089 0.030294
0.900000 3.800000 0.123433 0.122436 0.030949 0.031154
0.900000 3.900000 0.116678 0.115715 0.031528 0.031740
0.900000 4.000000 0.109801 0.108859 0.031833 0.032057
1.000000 0.000000 0.322254 0.320739 0.142095 0.143029
1.000000 0.100000 0.320700 0.319190 0.141280 0.142190
1.000000 0.200000 0.316097 0.314575 0.138818 0.139696
1.000000 0.300000 0.308559 0.306977 0.134727 0.135604
1.000000 0.400000 0.298128 0.296462 0.129149 0.130042
1.000000 0.500000 0.284818 0.283125 0.122302 0.123180
1.000000 0.600000 0.268841 0.267159 0.114346 0.115174
1.000000 0.700000 0.250473 0.248811 0.105449 0.106225
1.000000 0.800000 0.229962 0.228341 0.095818 0.096541
1.000000 0.900000 0.207570 0.206027 0.085767 0.086427
1.000000 1.000000 0.183634 0.182219 0.075503 0.076079
1.000000 1.100000 0.158549 0.157293 0.065245 0.065720
1.000000 1.200000 0.132730 0.131635 0.055183 0.055573
1.000000 1.300000 0.106501 0.105601 0.045527 0.045840
1.000000 1.400000 0.080201 0.079561 0.036447 0.036679
1.000000 1.500000 0.054267 0.053897 0.028050 0.028199
1.000000 1.600000 0.029123 0.028954 0.020399 0.020478
1.000000 1.700000 0.005056 0.005024 0.013559 0.013593
1.000000 1.800000 0.017734 0.017659 0.007594 0.007602
1.000000 1.900000 0.039044 0.038867 0.002552 0.002538
1.000000 2.000000 0.058685 0.058396 0.001551 0.001583
1.000000 2.100000 0.076494 0.076085 0.004721 0.004760
1.000000 2.200000 0.092334 0.091801 0.006981 0.007018
1.000000 2.300000 0.106120 0.105466 0.008374 0.008405
1.000000 2.400000 0.117833 0.117048 0.008952 0.008984
1.000000 2.500000 0.127468 0.126554 0.008792 0.008828
1.000000 2.600000 0.135041 0.134023 0.007979 0.008025
1.000000 2.700000 0.140611 0.139537 0.006610 0.006665
1.000000 2.800000 0.144290 0.143212 0.004785 0.004842
1.000000 2.900000 0.146250 0.145201 0.002605 0.002654
1.000000 3.000000 0.146715 0.145677 0.000172 0.000204
1.000000 3.100000 0.145870 0.144805 0.002409 0.002396
1.000000 3.200000 0.143836 0.142736 0.005040 0.005049
1.000000 3.300000 0.140792 0.139664 0.007651 0.007683
1.000000 3.400000 0.136812 0.135680 0.010141 0.010191
1.000000 3.500000 0.132058 0.130962 0.012469 0.012536
1.000000 3.600000 0.126688 0.125658 0.014591 0.014667
1.000000 3.700000 0.120867 0.119908 0.016469 0.016554
1.000000 3.800000 0.114738 0.113837 0.018080 0.018175
1.000000 3.900000 0.108415 0.107555 0.019414 0.019518
1.000000 4.000000 0.101993 0.101160 0.020460 0.020581
1.100000 0.000000 0.296269 0.294716 0.096054 0.096760
1.100000 0.100000 0.294825 0.293289 0.095347 0.096029
1.100000 0.200000 0.290563 0.289040 0.093211 0.093852
1.100000 0.300000 0.283592 0.282040 0.089664 0.090287
1.100000 0.400000 0.273961 0.272354 0.084812 0.085432
1.100000 0.500000 0.261712 0.260078 0.078812 0.079411
1.100000 0.600000 0.247015 0.245374 0.071809 0.072363
1.100000 0.700000 0.230072 0.228452 0.063983 0.064483
1.100000 0.800000 0.211094 0.209542 0.055518 0.055954
1.100000 0.900000 0.190360 0.188919 0.046685 0.047049
1.100000 1.000000 0.168233 0.166920 0.037648 0.037932
1.100000 1.100000 0.145076 0.143888 0.028615 0.028813
1.100000 1.200000 0.121223 0.120160 0.019783 0.019915
1.100000 1.300000 0.096956 0.096070 0.011339 0.011419
1.100000 1.400000 0.072594 0.071958 0.003423 0.003457
